X0             Y0             Theta          X              Y              
105.0000       105.0000       4.5441         104.1509       100.0027       
105.0000       105.0000       4.5917         104.3941       100.0027       
105.0000       105.0000       4.6394         104.6346       100.0027       
105.0000       105.0000       4.6870         104.8733       100.0028       
105.0000       105.0000       4.7347         105.1115       100.0028       
105.0000       105.0000       4.7824         105.3502       100.0028       
105.0000       105.0000       4.8300         105.5905       100.0029       
105.0000       105.0000       4.8777         105.8335       100.0030       
105.0000       105.0000       4.9253         106.0804       100.0030       
105.0000       105.0000       4.9730         106.3325       100.0031       
105.0000       105.0000       5.0206         106.5910       100.0030       
105.0000       105.0000       5.0683         106.8575       100.0031       
105.0000       105.0000       5.1160         107.1336       100.0033       
105.0000       105.0000       5.1636         107.4212       100.0033       
105.0000       105.0000       5.2113         107.7223       100.0035       
105.0000       105.0000       5.2589         108.0396       100.0035       
105.0000       105.0000       5.3066         108.3757       100.0037       
105.0000       105.0000       5.3542         108.7341       100.0039       
105.0000       105.0000       5.4019         109.1189       100.0043       
105.0000       105.0000       5.4495         109.5349       100.0050       
105.0000       105.0000       5.4972         109.9837       100.0100       
105.0000       105.0000       -0.7383        109.9849       100.4640       
105.0000       105.0000       -0.6906        109.9851       100.8807       
105.0000       105.0000       -0.6429        109.9853       101.2657       
105.0000       105.0000       -0.5952        109.9854       101.6243       
105.0000       105.0000       -0.5475        109.9857       101.9603       
105.0000       105.0000       -0.4998        109.9858       102.2774       
105.0000       105.0000       -0.4521        109.9858       102.5785       
105.0000       105.0000       -0.4044        109.9861       102.8659       
105.0000       105.0000       -0.3567        109.9862       103.1418       
105.0000       105.0000       -0.3090        109.9863       103.4081       
105.0000       105.0000       -0.2613        109.9863       103.6664       
105.0000       105.0000       -0.2136        109.9864       103.9182       
105.0000       105.0000       -0.1660        109.9864       104.1648       
105.0000       105.0000       -0.1183        109.9864       104.4076       
105.0000       105.0000       -0.0706        109.9865       104.6476       
105.0000       105.0000       -0.0229        109.9865       104.8860       
105.0000       105.0000       0.0248         109.9866       105.1238       
105.0000       105.0000       0.0725         109.9866       105.3623       
105.0000       105.0000       0.1202         109.9865       105.6024       
105.0000       105.0000       0.1679         109.9865       105.8453       
105.0000       105.0000       0.2156         109.9865       106.0921       
105.0000       105.0000       0.2633         109.9865       106.3442       
105.0000       105.0000       0.3110         109.9865       106.6028       
105.0000       105.0000       0.3587         109.9864       106.8694       
105.0000       105.0000       0.4064         109.9863       107.1458       
105.0000       105.0000       0.4541         109.9863       107.4338       
105.0000       105.0000       0.5018         109.9863       107.7355       
105.0000       105.0000       0.5495         109.9862       108.0534       
105.0000       105.0000       0.5972         109.9861       108.3905       
105.0000       105.0000       0.6449         109.9860       108.7501       
105.0000       105.0000       0.6926         109.9859       109.1365       
105.0000       105.0000       0.7402         109.9858       109.5548       
105.0000       105.0000       0.7879         109.9859       110.0113       
105.0000       105.0000       0.8355         109.5274       110.0052       
105.0000       105.0000       0.8830         109.1118       110.0045       
105.0000       105.0000       0.9306         108.7277       110.0041       
105.0000       105.0000       0.9781         108.3701       110.0040       
