u g r i z y
0.25 0.3970080005046711 2.6355316740323205 7.895283846205744 22.977449809900875 49.05155396657114
0.25 0.3975205427086793 2.6371056364923806 7.899999686768006 22.99042331314288 49.072887851558676
0.25 0.39803308491268785 2.6386795989524416 7.904715527330271 23.00339681638489 49.094221736546224
0.25 0.39854562711669606 2.640253561412502 7.909431367892534 23.016370319626894 49.11555562153376
0.25 0.39905816932070426 2.641827523872562 7.914147208454796 23.029343822868896 49.13688950652129
0.25 0.3995707115247125 2.643401486332622 7.918863049017059 23.0423173261109 49.15822339150882
0.25 0.4000832537287208 2.6449754487926826 7.923578889579321 23.055290829352902 49.179557276496354
0.25 0.4005957959327293 2.6465494112527437 7.9282947301415865 23.068264332594914 49.2008911614839
0.25 0.4011083381367375 2.648123373712804 7.933010570703849 23.081237835836916 49.222225046471436
0.25 0.4016208803407457 2.649697336172864 7.9377264112661114 23.09421133907892 49.24355893145897
0.25 0.402133422544754 2.651271298632924 7.942442251828374 23.107184842320923 49.264981988388364
0.25 0.40264596474876224 2.6528452610929842 7.947158092390636 23.120158345562928 49.28644361173611
0.25 0.4031585069527707 2.6544192235530453 7.951873932952902 23.133131848804936 49.307905235083865
0.25 0.403671049156779 2.655993186013106 7.956589773515164 23.14610535204694 49.32936685843161
0.25 0.4041835913607872 2.657567148473166 7.9613056140774265 23.159078855288943 49.35082848177935
0.25 0.4046961335647954 2.659141110933226 7.966021454639689 23.172052358530948 49.3722901051271
0.25 0.40520867576880365 2.6607150733932863 7.9707372952019515 23.18502586177295 49.39375172847485
0.25 0.4057212179728122 2.6622890358533473 7.975453135764217 23.19799936501496 49.4152133518226
0.25 0.40623376017682045 2.6638629983134074 7.980168976326479 23.210972868256963 49.43667497517035
0.25 0.40674630238082865 2.6654369607734676 7.984884816888742 23.22394637149897 49.45813659851809
0.25 0.40725884458483685 2.667010923233528 7.989600657451004 23.23691987474097 49.479598221865835
0.25 0.4077713867888451 2.6685848856935883 7.994316498013267 23.249893377982975 49.50105984521358
0.25 0.4082839289928536 2.6701588481536493 7.999032338575532 23.26315389687741 49.52252146856134
0.25 0.40879647119686185 2.6717328106137095 8.003748179137794 23.27641679414055 49.543983091909084
0.25 0.4093090134008701 2.6733067730737696 8.008464019700057 23.2896796914037 49.565444715256824
0.25 0.4098215556048783 2.6748807355338298 8.01317986026232 23.30294258866684 49.58690633860457
0.25 0.4103340978088865 2.67645469799389 8.017895700824582 23.316205485929988 49.60836796195232
0.25 0.41084664001289506 2.6780286604539514 8.022611541386846 23.329468383193138 49.62982958530007
0.25 0.4113591822169033 2.6796026229140115 8.027327381949108 23.342731280456285 49.65129120864782
0.25 0.4118717244209116 2.6811765853740717 8.032043222511371 23.355994177719428 49.67275283199556
0.25 0.4123842666249198 2.682750547834132 8.036759063073633 23.369257074982574 49.69421445534331
0.25 0.412896808828928 2.684324510294192 8.041474903635896 23.382519972245717 49.715676078691054
0.25 0.4134093510329365 2.685898472754253 8.046190744198162 23.395782869508867 49.73713770203881
0.25 0.4139218932369447 2.687472435214313 8.050906584760424 23.409045766772014 49.75865074078786
0.25 0.414434435440953 2.6890463976743737 8.055622425322687 23.422308664035157 49.78024068326848
0.25 0.41494697764496125 2.690620360134434 8.06033826588495 23.435571561298303 49.80183062574911
0.25 0.41545951984896945 2.692194322594494 8.065054106447212 23.448834458561446 49.823420568229736
0.25 0.415972062052978 2.693768285054555 8.069769947009476 23.4620973558246 49.84501051071038
0.25 0.4164846042569862 2.695342247514615 8.074485787571739 23.475360253087743 49.866600453191005
0.25 0.41699714646099445 2.6969162099746753 8.079201628134001 23.48862315035089 49.888190395671636
0.25 0.4175096886650027 2.6984901724347354 8.083917468696264 23.501886047614033 49.90978033815227
0.25 0.4180222308690109 2.700064134894796 8.088633309258526 23.515148944877176 49.93137028063289
0.25 0.41853477307301945 2.701638097354857 8.093349149820792 23.52841184214033 49.952960223113536
0.25 0.41904731527702765 2.703212059814917 8.098064990383055 23.541674739403472 49.97455016559416
0.25 0.4195598574810359 2.7047860222749773 8.102780830945317 23.55493763666662 49.99614010807479
0.25 0.4200723996850442 2.7063599847350375 8.10749667150758 23.56820053392976 50.01773005055542
0.25 0.4205849418890524 2.7079339471950976 8.112212512069842 23.58146343119291 50.039319993036045
0.25 0.4210974840930609 2.7095079096551586 8.116928352632106 23.59472632845606 50.06090993551669
0.25 0.4216100262970691 2.711081872115219 8.121644193194369 23.6079892257192 50.082499877997314
0.25 0.4221225685010773 2.712655834575279 8.126360033756631 23.621252122982348 50.104089820477945
0.25 0.4226351107050856 2.7142297970353395 8.131075874318894 23.63451502024549 50.125679762958576
0.25 0.42314765290909384 2.7158037594953996 8.135791714881156 23.647777917508638 50.1472697054392
0.25 0.4236601951131024 2.7173777219554607 8.140507555443422 23.661040814771788 50.168859647919845
0.25 0.4241727373171106 2.718951684415521 8.145223396005685 23.674303712034934 50.19044959040047
0.25 0.4246852795211188 2.720525646875581 8.149939236567947 23.687566609298077 50.2120395328811
0.25 0.42519782172512705 2.722099609335641 8.15465507713021 23.700829506561224 50.23362947536173
0.25 0.4257103639291353 2.7236735717957012 8.159370917692472 23.714092403824367 50.25525058002221
0.25 0.4262229061331435 2.725247534255762 8.164086758254735 23.72735530108751 50.27696942378854
0.25 0.42673544833715205 2.726821496715823 8.168802598816999 23.740618198350663 50.298688267554894
0.25 0.42724799054116025 2.728395459175883 8.173518439379261 23.753967479896033 50.32040711132123
0.25 0.42776053274516845 2.729969421635943 8.178234279941524 23.767525578817242 50.34212595508757
0.25 0.4282730749491767 2.7315433840960033 8.182950120503786 23.78108367773845 50.363844798853904
0.25 0.428785617153185 2.7331173465560634 8.187665961066049 23.79464177665966 50.38556364262025
0.25 0.4292981593571935 2.7346913090161244 8.192381801628315 23.808199875580875 50.40728248638659
0.25 0.4298107015612017 2.736265271476185 8.197097642190577 23.821757974502084 50.42900133015293
0.25 0.4303232437652099 2.737839233936245 8.20181348275284 23.835316073423297 50.45072017391927
0.25 0.4308357859692182 2.7394131963963053 8.206529323315102 23.848874172344505 50.47243901768561
0.25 0.43134832817322644 2.7409871588563655 8.211245163877365 23.862432271265714 50.494157861451946
0.25 0.4318608703772349 2.7425611213164265 8.21596100443963 23.87599037018693 50.5158767052183
0.25 0.4323734125812432 2.7441350837764866 8.220676845001892 23.88954846910814 50.53759554898463
0.25 0.4328859547852514 2.7457090462365468 8.225392685564154 23.903106568029347 50.55931439275097
0.25 0.4333984969892596 2.7472830086966074 8.230108526126417 23.916664666950556 50.58103323651731
0.25 0.43391103919326784 2.7488569711566675 8.23482436668868 23.930222765871765 50.60275208028364
0.25 0.4344235813972764 2.750518307399643 8.239540207250945 23.943780864792984 50.624470924049994
0.25 0.43493612360128464 2.7524113980246057 8.244256047813208 23.957338963714193 50.64618976781633
0.25 0.43544866580529284 2.7543044886495682 8.24897188837547 23.9708970626354 50.66790861158267
0.25 0.43596120800930105 2.756197579274531 8.253936243066727 23.98445516155661 50.689627455349004
0.25 0.4364737502133093 2.7580906698994934 8.258969881663932 23.99801326047782 50.71134629911534
0.25 0.4369862924173178 2.7599837605244573 8.264003520261138 24.011571359399035 50.73306514288169
0.25 0.43749883462132605 2.76187685114942 8.269037158858342 24.025129458320244 50.75481250813074
0.25 0.4380113768253343 2.7637699417743824 8.274070797455545 24.038687557241452 50.77666083671224
0.25 0.4385239190293425 2.765663032399345 8.27910443605275 24.05224565616266 50.798509165293744
0.25 0.43903646123335077 2.7675561230243075 8.284138074649954 24.065803755083873 50.82035749387525
0.25 0.43954900343735925 2.769449213649271 8.28917171324716 24.07936185400509 50.84220582245677
0.25 0.4400615456413675 2.7713423042742336 8.294205351844365 24.092919952926298 50.86405415103827
0.25 0.4405740878453758 2.773235394899196 8.299238990441568 24.106478051847507 50.88590247961977
0.25 0.441086630049384 2.7751284855241587 8.304272629038772 24.120036150768716 50.90775080820128
0.25 0.4415991722533922 2.7770215761491213 8.309306267635977 24.133594249689924 50.929599136782784
0.25 0.4421117144574007 2.778914666774085 8.314339906233183 24.14715234861114 50.951447465364296
0.25 0.442624256661409 2.7808077573990477 8.319373544830388 24.160710447532352 50.9732957939458
0.25 0.44313679886541724 2.7827008480240103 8.32440718342759 24.17426854645356 50.99514412252731
0.25 0.44364934106942544 2.784593938648973 8.329440822024795 24.18782664537477 51.01699245110881
0.25 0.44416188327343364 2.7864870292739354 8.334474460622 24.20138474429598 51.03884077969032
0.25 0.4446744254774422 2.788380119898899 8.339508099219206 24.214942843217194 51.06068910827183
0.25 0.4451869676814504 2.7902732105238615 8.34454173781641 24.228500942138403 51.082537436853336
0.25 0.44569950988545864 2.792166301148824 8.349575376413613 24.242059041059612 51.10438576543484
0.25 0.4462120520894669 2.7940593917737866 8.354609015010817 24.25574189079188 51.12623409401635
0.25 0.4467245942934751 2.795952482398749 8.359642653608022 24.26960110092674 51.14808242259785
0.25 0.44723713649748364 2.797845573023713 8.364676292205228 24.283460311061603 51.169930751179365
0.25 0.44774967870149185 2.7997386636486756 8.369709930802433 24.29731952119646 51.19177907976087
0.25 0.4482622209055001 2.801631754273638 8.374743569399635 24.311178731331317 51.213627408342376
0.25 0.44877476310950837 2.8035248448986008 8.37977720799684 24.325037941466178 51.23547573692388
0.25 0.44928730531351657 2.8054179355235633 8.384810846594045 24.338897151601035 51.25736766788573
0.25 0.4497998475175251 2.807311026148527 8.38984448519125 24.3527563617359 51.279346066184964
0.25 0.4503123897215333 2.8092041167734894 8.394878123788455 24.366615571870756 51.30132446448418
0.25 0.4508249319255415 2.811097207398452 8.399911762385658 24.380474782005614 51.32330286278341
0.25 0.4513374741295498 2.8129902980234145 8.404945400982863 24.39433399214047 51.345281261082626
0.25 0.45185001633355804 2.814883388648377 8.409979039580067 24.408193202275328 51.367259659381844
0.25 0.4523625585375666 2.816776479273341 8.415012678177273 24.422052412410192 51.389238057681084
0.25 0.4528751007415748 2.8186695698983035 8.420046316774478 24.43591162254505 51.4112164559803
0.25 0.453387642945583 2.820562660523266 8.42507995537168 24.449770832679906 51.43319485427952
0.25 0.45390018514959124 2.8224557511482287 8.430113593968885 24.463630042814763 51.455173252578746
0.25 0.4544127273535995 2.8243488417731912 8.43514723256609 24.47748925294962 51.477151650877964
0.25 0.454925269557608 2.8262419323981547 8.440180871163296 24.49134846308449 51.4991300491772
0.25 0.45543781176161624 2.8281350230231173 8.4452145097605 24.505207673219346 51.521108447476415
0.25 0.45595035396562444 2.83002811364808 8.450248148357703 24.519066883354203 51.54308684577564
0.25 0.45646289616963265 2.8319212042730424 8.455281786954908 24.53292609348906 51.56506524407486
0.25 0.4569754383736409 2.833814294898005 8.460315425552112 24.546785303623917 51.58704364237408
0.25 0.45748798057764944 2.835707385522969 8.465349064149319 24.56064451375878 51.60902204067331
0.25 0.4580005227816577 2.8376004761479314 8.470382702746523 24.57450372389364 51.631000438972535
0.25 0.4585130649856659 2.839493566772894 8.475416341343726 24.588362934028495 51.65297883727175
0.25 0.4590256071896741 2.8413866573978566 8.48044997994093 24.602222144163353 51.67495723557097
0.25 0.45953814939368237 2.843279748022819 8.485483618538135 24.61608135429821 51.6969356338702
0.25 0.46005069159769085 2.8451728386477826 8.490517257135341 24.629940564433074 51.71891403216943
0.25 0.4605632338016991 2.847065929272745 8.495550895732546 24.64379977456793 51.74089243046865
0.25 0.46107577600570737 2.8489590198977077 8.500584534329748 24.65765898470279 51.76294734257243
0.25 0.4615883182097156 2.8508521105226703 8.505618172926953 24.671518194837645 51.78505639686144
0.25 0.46210086041372384 2.852745201147633 8.510651811524157 24.685377404972503 51.80716545115045
0.25 0.4626134026177323 2.8546382917725968 8.515685450121364 24.69923661510737 51.82927450543947
0.25 0.4631259448217406 2.8565313823975593 8.520719088718568 24.713095825242227 51.85138355972848
0.25 0.46363848702574884 2.858424473022522 8.525752727315771 24.726955035377085 51.87349261401749
0.25 0.46415102922975704 2.8603175636474845 8.530786365912975 24.74081424551194 51.895601668306504
0.25 0.46466357143376524 2.862210654272447 8.53582000451018 24.754777020809136 51.917710722595515
0.25 0.4651761136377738 2.8641037448974105 8.540853643107386 24.76894335514844 51.939819776884534
0.25 0.46568865584178204 2.865996835522373 8.545887281704589 24.783109689487734 51.961928831173545
0.25 0.4662011980457903 2.8678899261473356 8.550920920301794 24.79727602382703 51.984037885462556
0.25 0.4667137402497985 2.869783016772298 8.555954558898998 24.811442358166325 52.00614693975157
0.25 0.4672262824538067 2.8716761073972608 8.560988197496203 24.82560869250562 52.02825599404058
0.25 0.46773882465781524 2.8735691980222247 8.566021836093409 24.839775026844922 52.050365048329596
0.25 0.46825136686182345 2.8754622886471872 8.571055474690612 24.85394136118422 52.07247410261861
0.25 0.4687639090658317 2.87735537927215 8.576089113287816 24.868107695523513 52.09458315690762
0.25 0.46927645126983997 2.8792484698971124 8.58112275188502 24.88227402986281 52.11669221119663
0.25 0.46978899347384817 2.881141560522075 8.586156390482225 24.896440364202103 52.13880126548564
0.25 0.4703015356778567 2.8830346511470384 8.591190029079431 24.910606698541407 52.160910319774665
0.25 0.4708140778818649 2.884927741772001 8.596223667676634 24.924773032880704 52.18301937406367
0.25 0.47132662008587317 2.8868208323969635 8.601257306273839 24.938939367219998 52.20512842835268
0.25 0.47183916228988143 2.888713923021926 8.606290944871043 24.95310570155929 52.22723748264169
0.25 0.47235170449388963 2.8906070136468887 8.611324583468248 24.96727203589859 52.2493465369307
0.25 0.47286424669789817 2.8925001042718526 8.616358222065454 24.981438370237893 52.271582955764195
0.25 0.4733767889019064 2.894393194896815 8.621391860662657 24.995604704577186 52.293823253681005
0.25 0.4738893311059146 2.8962862855217777 8.626425499259861 25.009771038916483 52.316063551597814
0.25 0.47440187330992284 2.8981793761467403 8.631459137857066 25.023937373255777 52.33830384951462
0.25 0.4749144155139311 2.900072466771703 8.63649277645427 25.038103707595074 52.360544147431426
0.25 0.47542695771793964 2.9019655573966663 8.641526415051477 25.052270041934374 52.38278444534825
0.25 0.47593949992194784 2.903858648021629 8.64656005364868 25.06643637627367 52.40502474326505
0.25 0.47645204212595604 2.9057517386465914 8.651593692245884 25.080602710612965 52.42726504118186
